Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend,Rolling_14,Std_14,Upper_band,Lower_band
2018-11-19,AXISBANK,EQ,619.8,619.8,620.3,608.6,617.6,616.3,613.33,9046876,5548693657.1,112115,3713578,41.05,-0.564698289770893,Slight negative,607.8249999999998,16.89768702879183,641.6203740575835,574.0296259424161
2018-11-20,AXISBANK,EQ,616.3,614.7,619.6,609.55,609.95,612.65,614.03,6658508,4088506964.15,71945,2902630,43.59,-0.5922440369949711,Slight negative,611.3928571428569,10.815637844248412,633.0241328313537,589.7615814543601
2018-11-21,AXISBANK,EQ,612.65,610.9,628.65,610.2,625.75,626.85,621.53,7842430,4874268991.5,137450,2136888,27.25,2.3177997225169333,Positive,614.567857142857,7.735646935867325,630.0391510145917,599.0965632711222
2018-11-22,AXISBANK,EQ,626.85,625.8,629.4,612.1,614.6,614.55,620.68,6946666,4311641631.95,151160,2669276,38.43,-1.9621919119406692,Negative,615.4535714285712,6.8653943885110245,629.1843602055933,601.7227826515491
2018-11-26,AXISBANK,EQ,614.55,618.65,634.75,616.5,632.35,631.05,624.82,9528169,5953392195.85,119357,3817167,40.06,2.6848913839394584,Positive,616.910714285714,7.860250009998817,632.6312143057116,601.1902142657163
2018-11-27,AXISBANK,EQ,631.05,629.9,638.7,623.0,624.0,625.25,629.49,11251342,7082572933.55,129919,4151117,36.89,-0.9191030821646408,Slight negative,616.9714285714283,7.92556026375496,632.8225490989382,601.1203080439184
2018-11-28,AXISBANK,EQ,625.25,630.0,631.8,622.5,626.6,627.95,627.69,9035388,5671447239.65,127060,4268446,47.24,0.4318272690923664,Slight or No change,618.4357142857141,7.9248496363113885,634.2854135583368,602.5860150130914
2018-11-29,AXISBANK,EQ,627.95,632.0,636.2,621.5,629.5,631.4,630.54,19643832,12386127145.1,134057,11241459,57.23,0.5494067999044505,Slight positive,620.1892857142855,7.880042428897083,635.9493705720796,604.4292008564913
2018-11-30,AXISBANK,EQ,631.4,633.0,635.25,624.0,624.45,625.75,627.45,8984998,5637624533.15,103581,5443079,60.58,-0.8948368704466247,Slight negative,621.085714285714,7.736313686145848,636.5583416580056,605.6130869134223
2018-12-03,AXISBANK,EQ,625.75,632.0,633.0,621.6,625.0,624.8,625.49,5914250,3699308298.35,79187,3061724,51.77,-0.15181781861766108,Slight or No change,622.3892857142854,6.544380401157985,635.4780465166014,609.3005249119694
2018-12-04,AXISBANK,EQ,624.8,624.95,627.55,618.6,623.8,623.25,621.49,8382005,5209304970.45,76682,5103926,60.89,-0.24807938540332145,Slight or No change,622.7428571428569,6.439327997146933,635.6215131371507,609.8642011485631
2018-12-05,AXISBANK,EQ,623.25,620.9,623.95,613.4,614.9,614.95,618.57,9728083,6017456517.45,101498,5878113,60.42,-1.3317288407541097,Negative,622.9035714285711,6.192752099940992,635.2890756284531,610.5180672286891
2018-12-06,AXISBANK,EQ,614.95,610.25,613.85,598.25,598.95,600.05,606.31,7519849,4559387205.6,123704,3472233,46.17,-2.4229612163590653,Negative,621.0428571428567,8.602992706981794,638.2488425568204,603.8368717288931
2018-12-07,AXISBANK,EQ,600.05,602.4,609.5,592.35,604.5,603.95,601.99,12262327,7381747100.85,153706,5785798,47.18,0.6499458378468548,Slight positive,619.910714285714,9.746107281512836,639.4029288487396,600.4184997226884
2018-12-10,AXISBANK,EQ,603.95,595.0,601.5,585.3,590.55,590.3,593.22,11643401,6907079048.75,109164,7321589,62.88,-2.260120870933036,Negative,618.0535714285712,12.55847039138652,643.1705122113442,592.9366306457982
2018-12-11,AXISBANK,EQ,590.3,581.0,616.65,580.5,603.9,604.25,600.21,16429956,9861356118.45,198852,9158903,55.75,2.363205149923786,Positive,617.4535714285712,13.028363500240918,643.510298429053,591.3968444280894
2018-12-12,AXISBANK,EQ,604.25,604.75,622.0,603.0,622.0,619.95,612.52,7232578,4430070605.2,105740,3186085,44.05,2.5982623086470813,Positive,616.9607142857141,12.773578177255372,642.5078706402248,591.4135579312033
2018-12-13,AXISBANK,EQ,619.95,624.8,625.9,616.15,618.9,619.1,620.32,7419355,4602360155.0,71867,4203760,56.66,-0.1371078312767171,Slight or No change,617.2857142857141,12.765404398234082,642.8165230821822,591.754905489246
2018-12-14,AXISBANK,EQ,619.1,619.1,623.0,611.3,620.3,620.25,616.1,4165047,2566075819.85,81978,1647512,39.56,0.18575351316427732,Slight or No change,616.5142857142856,12.18265520779415,640.8795961298739,592.1489752986973
2018-12-17,AXISBANK,EQ,620.25,622.55,624.5,616.15,616.5,617.15,618.64,4843342,2996295236.35,73481,2652520,54.77,-0.4997984683595358,Slight or No change,615.9357142857142,11.925496741326103,639.7867077683665,592.0847208030619
2018-12-18,AXISBANK,EQ,617.15,617.65,621.8,613.85,618.8,619.4,618.37,8492688,5251635397.5,102617,5640935,66.42,0.3645791136676735,Slight or No change,615.3249999999998,11.473259043394384,638.2715180867885,592.3784819132111
2018-12-19,AXISBANK,EQ,619.4,624.25,651.65,619.15,640.0,641.65,638.19,16759139,10695487241.3,165568,7360460,43.92,3.5921859864384897,Among top gainers,616.0571428571427,12.825333361128756,641.7078095794002,590.4064761348852
2018-12-20,AXISBANK,EQ,641.65,636.95,646.9,629.0,633.3,632.95,635.05,11004125,6988207460.75,130935,4218429,38.33,-1.3558793734902097,Negative,616.5714285714284,13.376424644262823,643.3242778599541,589.8185792829028
2018-12-21,AXISBANK,EQ,632.95,633.3,637.85,616.65,621.65,620.85,626.98,10715457,6718416631.8,117567,5703725,53.23,-1.9116833873133787,Negative,616.2892857142857,13.23037267006932,642.7500310544243,589.8285403741471
2018-12-24,AXISBANK,EQ,620.85,626.0,627.15,613.5,614.2,615.0,620.15,6191605,3839729714.1,87541,2962317,47.84,-0.9422565837158724,Slight negative,615.6999999999999,13.079358370521186,641.8587167410423,589.5412832589576
2018-12-26,AXISBANK,EQ,615.0,611.0,623.65,603.45,618.95,619.5,615.75,6519211,4014215612.7,99749,2002212,30.71,0.7317073170731714,Slight positive,616.0249999999999,13.115767815287137,642.2565356305741,589.7934643694256
2018-12-27,AXISBANK,EQ,619.5,623.55,626.0,615.6,616.4,617.55,620.32,12304812,7632920006.95,127552,7870110,63.96,-0.3147699757869327,Slight or No change,617.2749999999999,12.283678195064544,641.842356390129,592.7076436098707
2018-12-28,AXISBANK,EQ,617.55,623.9,628.0,620.0,625.8,625.05,624.53,6372911,3980057102.6,69467,3181174,49.92,1.2144765606023844,Positive,618.7821428571426,11.80823713708425,642.3986171313111,595.1656685829741
2018-12-31,AXISBANK,EQ,625.05,630.4,631.95,618.8,619.9,619.9,624.28,6030093,3764458568.95,98328,2678399,44.42,-0.8239340852731702,Slight negative,620.8964285714284,8.503765326322908,637.9039592240742,603.8888979187825
2019-01-01,AXISBANK,EQ,619.9,621.9,630.2,621.9,628.0,627.3,624.79,12179223,7609460130.1,61276,1364047,11.2,1.1937409259557883,Positive,622.5428571428569,7.157751504019984,636.8583601508968,608.2273541348169
2019-01-02,AXISBANK,EQ,627.3,623.0,628.5,617.5,619.45,620.05,623.31,12386281,7720545780.25,170903,7783918,62.84,-1.155746851586159,Negative,622.5499999999996,7.1550143793793,636.8600287587582,608.239971241241
2019-01-03,AXISBANK,EQ,620.05,621.4,622.0,603.65,609.0,607.95,611.77,13228602,8092834256.45,212633,8198959,61.98,-1.9514555277799996,Negative,621.7535714285711,8.12357595296751,638.0007233345061,605.5064195226362
2019-01-04,AXISBANK,EQ,607.95,612.0,624.75,609.5,620.0,619.6,617.88,8381367,5178678150.75,126230,2980044,35.56,1.916276009540252,Positive,621.7071428571426,8.134680201330461,637.9765032598035,605.4377824544816
2019-01-07,AXISBANK,EQ,619.6,626.0,640.7,624.2,637.4,637.45,635.95,11735286,7463059201.6,151307,4799071,40.89,2.880890897353128,Positive,623.1571428571426,9.020848867241178,641.198840591625,605.1154451226603
2019-01-08,AXISBANK,EQ,637.45,636.0,653.75,630.6,652.15,650.9,641.05,11879875,7615619639.7,121549,5248930,44.18,2.109969409365431,Positive,625.4071428571426,11.577695020076678,648.562532897296,602.2517528169892
2019-01-09,AXISBANK,EQ,650.9,652.35,672.05,652.35,671.2,670.1,663.81,18003387,11950794758.85,226139,7304764,40.57,2.9497618681825215,Positive,627.4392857142856,16.215770796584255,659.8708273074541,595.0077441211171
2019-01-10,AXISBANK,EQ,670.1,668.9,668.9,654.6,665.2,663.25,661.18,12751327,8430913484.55,128303,5284830,41.45,-1.022235487240719,Negative,629.6035714285712,18.820666467041303,667.2449043626538,591.9622384944886
2019-01-11,AXISBANK,EQ,663.25,665.0,668.5,658.2,666.0,666.5,663.36,8330315,5526028013.9,112565,3213759,38.58,0.4900113079532531,Slight or No change,632.8642857142855,21.014092602631145,674.8924709195478,590.8361005090233
2019-01-14,AXISBANK,EQ,666.5,663.0,663.0,652.55,658.35,659.2,657.41,6856244,4507335979.65,116097,2490029,36.32,-1.0952738184546118,Negative,636.0214285714284,21.439698210108293,678.900824991645,593.1420321512118
2019-01-15,AXISBANK,EQ,659.2,661.3,664.25,655.05,660.5,660.6,660.44,5467484,3610956493.65,90847,2058889,37.66,0.21237864077670032,Slight or No change,638.9571428571427,21.814037974366613,682.5852188058759,595.3290669084095
2019-01-16,AXISBANK,EQ,660.6,660.7,670.4,660.7,662.75,664.0,665.96,6598151,4394097680.95,107170,2180381,33.05,0.51468362095064,Slight positive,642.2749999999999,21.840054504718584,685.955109009437,598.5948909905627
2019-01-17,AXISBANK,EQ,664.0,669.9,680.0,665.6,674.9,676.65,671.64,10448209,7017405683.55,127666,4210912,40.3,1.9051204819277023,Positive,645.9607142857142,23.031084167097443,692.0228826199091,599.8985459515193
2019-01-18,AXISBANK,EQ,676.65,674.9,676.05,661.45,664.25,664.6,667.73,7037386,4699045283.25,145520,2378639,33.8,-1.7808320401980329,Negative,649.1535714285714,22.22462653735955,693.6028245032904,604.7043183538523
2019-01-21,AXISBANK,EQ,664.6,661.55,664.5,656.5,658.85,660.3,661.04,6157956,4070642711.6,117196,3114635,50.58,-0.6470057177249577,Slight negative,651.5107142857142,21.46557331896621,694.4418609236467,608.5795676477818
2019-01-22,AXISBANK,EQ,660.3,656.35,663.6,653.85,659.4,661.6,658.72,7951640,5237905158.05,140331,4280253,53.83,0.1968802059669983,Slight or No change,654.4785714285715,19.569842520152164,693.6182564688759,615.3388863882672
2019-01-23,AXISBANK,EQ,661.6,659.5,667.0,658.6,659.85,661.6,663.91,7596006,5043100578.8,116021,3514776,46.27,0.0,Slight or No change,658.3107142857143,14.301521954658897,686.9137581950321,629.7076703763965
2019-01-24,AXISBANK,EQ,661.6,665.0,665.55,655.0,663.25,663.65,660.2,7013582,4630368102.55,98142,4068641,58.01,0.30985489721886417,Slight or No change,661.4571428571428,8.988558050320274,679.4342589577833,643.4800267565023
2019-01-25,AXISBANK,EQ,663.65,665.2,676.85,665.2,668.25,669.75,671.5,6628922,4451294115.4,138347,2534962,38.24,0.9191591953590096,Slight positive,663.7642857142856,6.001487910731228,675.767261535748,651.7613098928232
2019-01-28,AXISBANK,EQ,669.75,669.0,674.45,650.35,658.5,656.3,658.0,7792690,5127554137.65,141171,3639856,46.71,-2.0082120194102377,Negative,664.1499999999999,5.23578662077215,674.6215732415442,653.6784267584555
2019-01-29,AXISBANK,EQ,656.3,658.5,671.0,649.55,669.35,660.75,657.21,8302420,5456398539.1,139965,3007226,36.22,0.6780435776321925,Slight positive,663.4821428571428,5.009898169636416,673.5019391964156,653.46234651787
2019-01-30,AXISBANK,EQ,660.75,687.05,703.35,683.75,691.0,690.95,692.68,46912230,32495142522.5,450032,21685605,46.23,4.570563753310641,Among top gainers,665.4607142857142,8.88348031614097,683.2276749179961,647.6937536534323
2019-01-31,AXISBANK,EQ,690.95,697.25,726.85,689.05,720.8,722.7,712.13,35239544,25095269694.65,386855,13997883,39.72,4.595122657211093,Among top gainers,669.475,17.706069689401307,704.8871393788027,634.0628606211974
2019-02-01,AXISBANK,EQ,722.7,720.75,726.4,705.4,717.3,717.25,717.16,13792059,9891122544.65,208032,6105419,44.27,-0.7541165075411693,Slight negative,673.6214285714285,21.50445136643109,716.6303313042907,630.6125258385663
2019-02-04,AXISBANK,EQ,717.25,711.3,724.5,708.0,721.5,720.5,715.99,8195956,5868240288.65,157232,3781849,46.14,0.453119553851522,Slight or No change,677.8999999999999,24.468967788101416,726.8379355762027,628.9620644237971
2019-02-05,AXISBANK,EQ,720.5,722.0,731.6,719.5,730.0,729.5,727.26,8665426,6301993950.55,123392,2998629,34.6,1.2491325468424683,Positive,682.5785714285713,27.66057812876171,737.8997276860947,627.2574151710479
2019-02-06,AXISBANK,EQ,729.5,731.3,734.5,715.6,726.1,725.75,726.0,8077340,5864174252.95,123421,2476347,30.66,-0.5140507196710109,Slight negative,686.0857142857142,29.875153225038353,745.8360207357908,626.3354078356375
2019-02-07,AXISBANK,EQ,725.75,726.25,733.8,724.0,730.0,730.15,729.42,7203465,5254385372.9,108863,2376555,32.99,0.6062693765070515,Slight positive,690.767857142857,31.34906824245428,753.4659936277656,628.0697206579484
2019-02-08,AXISBANK,EQ,730.15,727.0,732.8,716.25,721.15,719.4,722.97,7341956,5307992203.55,143642,2923492,39.82,-1.4723002122851492,Negative,694.9892857142856,30.90675292510264,756.8027915644909,633.1757798640804
2019-02-11,AXISBANK,EQ,719.4,719.9,719.9,705.3,713.3,710.85,711.04,7234953,5144337214.25,139946,3682456,50.9,-1.1884904086738923,Negative,698.5071428571428,29.588744333082083,757.684631523307,639.3296541909785
2019-02-12,AXISBANK,EQ,710.85,701.0,713.4,700.0,703.45,705.6,706.66,15856819,11205301753.55,200620,6385618,40.27,-0.7385524372230391,Slight negative,701.6499999999999,27.639582819956544,756.929165639913,646.3708343600867
2019-02-13,AXISBANK,EQ,705.6,700.0,707.45,695.05,699.35,697.5,702.75,11399689,8011167259.2,123170,6386260,56.02,-1.1479591836734748,Negative,704.0678571428571,25.4538542278893,754.9755655986356,653.1601486870785
2019-02-14,AXISBANK,EQ,697.5,706.0,706.4,692.6,697.0,695.0,697.73,10383603,7244910836.45,116597,5360642,51.63,-0.3584229390681037,Slight or No change,705.8714285714285,23.667006523890734,753.20544161921,658.537415523647
2019-02-15,AXISBANK,EQ,695.0,700.0,704.0,681.7,685.3,686.6,689.75,10866440,7495156929.35,160260,5617790,51.7,-1.20863309352518,Negative,708.0357142857143,19.86519403543841,747.7661023565912,668.3053262148375
2019-02-18,AXISBANK,EQ,686.6,686.0,697.7,680.7,692.4,693.3,689.27,7135564,4918348739.6,151109,2878264,40.34,0.9758228954267256,Slight positive,710.3607142857143,15.28111175187543,740.9229377894651,679.7984907819634
2019-02-19,AXISBANK,EQ,693.3,693.3,705.4,689.65,691.7,693.05,700.08,6816325,4771982897.05,136098,2489188,36.52,-0.03605942593394307,Slight or No change,710.5107142857141,15.084966772490798,740.6806478306958,680.3407807407325
2019-02-20,AXISBANK,EQ,693.05,697.6,703.0,695.3,699.6,700.35,699.96,5772687,4040656199.4,101908,2655455,46.0,1.0533150566337302,Positive,708.9142857142855,14.876962424792685,738.6682105638708,679.1603608647001
2019-02-21,AXISBANK,EQ,700.35,700.5,706.5,695.1,697.0,697.2,699.91,6674353,4671469808.8,128858,3247608,48.66,-0.4497751124437732,Slight or No change,707.4821428571428,14.97751657475093,737.4371760066447,677.5271097076409
2019-02-22,AXISBANK,EQ,697.2,697.45,704.45,691.2,702.0,702.05,699.22,9822278,6867926969.6,132234,5865788,59.72,0.695639701663775,Slight positive,706.1642857142855,14.549562887573957,735.2634114894335,677.0651599391375
2019-02-25,AXISBANK,EQ,702.05,702.9,705.8,696.1,704.5,703.7,700.98,11428024,8010769041.45,171807,7611491,66.6,0.2350259952994982,Slight or No change,704.3214285714284,12.90777515067385,730.1369788727761,678.5058782700808
2019-02-26,AXISBANK,EQ,703.7,694.0,715.6,693.05,709.9,710.15,704.99,9166951,6462629204.85,147809,4609488,50.28,0.9165837714935288,Slight positive,703.2071428571427,11.513685120526878,726.2345130981964,680.1797726160889
2019-02-27,AXISBANK,EQ,710.15,714.95,727.8,713.05,717.0,718.2,720.08,13284424,9565829897.4,217326,5836075,43.93,1.1335633316905014,Positive,702.3535714285714,9.65565725534344,721.6648859392583,683.0422569178845
2019-02-28,AXISBANK,EQ,718.2,723.45,723.45,706.4,709.55,709.55,710.06,26230891,18625530651.2,236844,20151933,76.83,-1.20439988861043,Negative,701.6499999999999,8.621484790898892,718.8929695817976,684.4070304182021
2019-03-01,AXISBANK,EQ,709.55,713.5,714.95,699.55,702.45,702.4,705.25,7713824,5440212645.85,116741,3785838,49.08,-1.0076809245296303,Negative,701.0464285714285,8.214023287715403,717.4744751468593,684.6183819959977
2019-03-05,AXISBANK,EQ,702.4,705.7,733.9,700.7,733.85,732.05,719.06,11298428,8124261898.4,230184,5375962,47.58,4.22124145785876,Among top gainers,702.9357142857141,11.660674023443775,726.2570623326017,679.6143662388265
2019-03-06,AXISBANK,EQ,732.05,733.9,733.9,712.55,719.2,720.6,721.27,10510670,7580982553.2,188198,4759503,45.28,-1.5641008127860068,Negative,704.5857142857141,12.440603939251513,729.4669221642171,679.704506407211
2019-03-07,AXISBANK,EQ,720.6,720.75,739.45,720.75,734.25,733.75,730.16,11263734,8224338081.05,188476,4417852,39.22,1.8248681654177143,Positive,707.3535714285712,14.31354205860393,735.9806555457791,678.7264873113633
2019-03-08,AXISBANK,EQ,733.75,732.0,737.25,728.4,732.3,733.4,733.09,7744794,5677654298.0,116121,2994463,38.66,-0.0477001703577562,Slight or No change,710.6964285714283,14.556699016721305,739.809826604871,681.5830305379857
2019-03-11,AXISBANK,EQ,733.4,733.3,744.9,730.6,736.6,734.5,738.39,9421608,6956807669.05,173686,4058187,43.07,0.14998636487593142,Slight or No change,713.6392857142855,14.929052452936475,743.4973906201585,683.7811808084125
2019-03-12,AXISBANK,EQ,734.5,738.7,749.0,738.55,742.6,742.55,743.7,8131901,6047668123.3,142354,4317539,53.09,1.0959836623553263,Positive,717.1749999999998,15.527367278938438,748.2297345578767,686.120265442123
2019-03-13,AXISBANK,EQ,742.55,743.6,751.0,736.5,738.25,738.0,742.61,12333789,9159172127.95,154046,5969166,48.4,-0.6127533499427629,Slight negative,719.8642857142855,15.64912664767019,751.1625390096259,688.5660324189452
2019-03-14,AXISBANK,EQ,738.0,740.0,749.7,737.4,741.3,740.6,743.02,7100875,5276074192.35,117682,3053248,43.0,0.3523035230352356,Slight or No change,722.9642857142854,15.10322722225689,753.1707401587992,692.7578312697717
2019-03-15,AXISBANK,EQ,740.6,742.95,748.95,731.7,736.5,735.1,739.7,14560368,10770337681.2,155385,9011499,61.89,-0.7426411018093493,Slight negative,725.3249999999998,14.134637624250379,753.5942752485006,697.055724751499
2019-03-18,AXISBANK,EQ,735.1,741.0,756.0,740.25,754.4,751.6,748.39,9823043,7351454663.25,125832,2474319,25.19,2.244592572439119,Positive,728.7464285714284,14.293872601771682,757.3341737749718,700.158683367885
2019-03-19,AXISBANK,EQ,751.6,755.0,763.0,749.05,761.2,760.9,755.0,8818172,6657687790.2,137174,2761653,31.32,1.237360298030854,Positive,732.3714285714284,15.591290891006315,763.5540103534411,701.1888467894157
2019-03-20,AXISBANK,EQ,760.9,760.75,767.0,754.35,754.5,755.75,760.04,9758274,7416645779.45,129227,4690728,48.07,-0.6768300696543551,Slight negative,735.0535714285712,16.184423474020658,767.4224183766125,702.6847244805299
2019-03-22,AXISBANK,EQ,755.75,764.7,765.9,735.55,760.5,757.05,761.25,10355078,7882815844.15,157763,3424843,33.07,0.17201455507773744,Slight or No change,738.4464285714283,15.385838447250261,769.2181054659288,707.6747516769278
2019-03-25,AXISBANK,EQ,757.05,752.7,755.0,741.15,745.35,745.7,746.5,7130411,5322863606.55,132196,4197763,58.87,-1.4992404728881747,Negative,741.5392857142855,11.424538007329662,764.3883617289448,718.6902096996262
2019-03-26,AXISBANK,EQ,745.7,747.4,760.95,741.65,760.7,757.1,748.08,7300104,5461029861.55,91613,3490791,47.82,1.5287649188681751,Positive,743.3285714285713,11.780128546455934,766.8888285214832,719.7683143356594
2019-03-27,AXISBANK,EQ,757.1,761.3,770.0,755.85,760.5,759.3,763.68,7456768,5694555717.25,126211,2153100,28.87,0.29058248580107193,Slight or No change,746.0928571428569,10.508418916823729,767.1096949765044,725.0760193092094
2019-03-28,AXISBANK,EQ,759.3,761.1,787.65,757.15,775.8,780.7,775.22,16643818,12902686178.2,175012,10598619,63.68,2.818385354932196,Positive,749.4464285714284,13.368756116762412,776.1839408049533,722.7089163379036
2019-03-29,AXISBANK,EQ,780.7,777.0,781.35,767.6,775.2,777.25,774.91,9661906,7487120154.75,139573,5328520,55.15,-0.4419111054182245,Slight or No change,752.5785714285713,14.41583950281783,781.410250434207,723.7468924229356
2019-04-01,AXISBANK,EQ,777.25,780.95,783.0,760.6,762.5,765.6,773.8,6021202,4659182514.7,133059,2504426,41.59,-1.4988742360887763,Negative,754.8,13.798690015846264,782.3973800316925,727.2026199683074
2019-04-02,AXISBANK,EQ,765.6,769.15,774.95,761.0,769.6,767.4,767.54,6592678,5060127916.75,134601,2621860,39.77,0.23510971786833146,Slight or No change,756.5749999999999,13.69963152226068,783.9742630445213,729.1757369554786
2019-04-03,AXISBANK,EQ,767.4,770.0,772.75,758.7,761.2,761.5,765.37,5591613,4279676453.7,88359,2352445,42.07,-0.768829814959604,Slight negative,758.2535714285714,12.647946994922684,783.5494654184167,732.957677438726
2019-04-04,AXISBANK,EQ,761.5,763.0,771.9,760.0,762.1,762.15,765.19,7009879,5363913730.85,176090,3084385,44.0,0.0853578463558824,Slight or No change,759.7928571428571,11.602318354895619,782.9974938526483,736.5882204330659
2019-04-05,AXISBANK,EQ,762.15,763.95,768.75,756.1,764.0,762.2,762.23,5343947,4073316210.55,124812,1913964,35.82,0.006560388375009829,Slight or No change,761.7285714285714,9.17177346923595,780.0721183670433,743.3850244900995
2019-04-08,AXISBANK,EQ,762.2,764.3,768.0,748.55,755.0,754.6,755.77,4918795,3717494937.25,109471,1820994,37.02,-0.9971136184728446,Slight negative,761.9428571428571,8.949277090308014,779.841411323473,744.0443029622411
2019-04-09,AXISBANK,EQ,754.6,755.0,766.0,751.0,765.55,763.4,756.66,5483424,4149089499.05,151206,2689006,49.04,1.1661807580174877,Positive,762.1214285714285,8.951809320435789,780.0250472123001,744.2178099305569
2019-04-10,AXISBANK,EQ,763.4,761.25,767.9,758.0,760.5,760.85,762.81,5933250,4525937365.9,97354,2897970,48.84,-0.3340319622740284,Slight or No change,762.4857142857143,8.774601208783025,780.0349167032803,744.9365118681483
2019-04-11,AXISBANK,EQ,760.85,760.5,761.35,747.0,751.25,752.3,753.92,5365803,4045363079.0,118983,2320339,43.24,-1.1237431819675403,Negative,762.1464285714285,9.087215539607675,780.3208596506438,743.9719974922132
2019-04-12,AXISBANK,EQ,752.3,753.4,766.75,751.6,762.2,764.35,759.61,4671869,3548778411.9,87209,1500857,32.13,1.6017546191678944,Positive,763.4785714285714,7.7610148594046455,779.0006011473807,747.9565417097621
2019-04-15,AXISBANK,EQ,764.35,764.0,770.2,760.0,763.2,762.85,765.61,3707106,2838198197.1,56024,1268229,34.21,-0.1962451756394312,Slight or No change,763.8892857142856,7.546679824477347,778.9826453632403,748.795926065331
2019-04-16,AXISBANK,EQ,762.85,765.1,776.0,765.1,775.0,771.1,771.42,7088601,5468303631.5,143014,3433223,48.43,1.0814708002883977,Positive,764.7321428571429,7.652893046264728,780.0379289496724,749.4263567646134
2019-04-18,AXISBANK,EQ,771.1,778.4,779.0,769.0,770.05,771.2,773.41,6098041,4716255977.55,105977,2296796,37.66,0.012968486577613623,Slight or No change,764.0535714285714,6.455661328350506,776.9648940852725,751.1422487718704
2019-04-22,AXISBANK,EQ,771.2,768.9,768.9,750.55,755.05,755.5,756.86,4185156,3167581907.5,126082,1531017,36.58,-2.0357883817427425,Negative,762.5,5.595396459413123,773.6907929188262,751.3092070811738
2019-04-23,AXISBANK,EQ,755.5,757.45,759.3,749.0,753.1,753.25,754.35,5098170,3845787603.75,120551,1790023,35.11,-0.297816015883523,Slight or No change,761.6178571428571,6.026020728783604,773.6698986004243,749.56581568529
2019-04-24,AXISBANK,EQ,753.25,754.7,755.7,738.35,750.9,752.85,747.73,7825049,5850993024.45,122901,3424580,43.76,-0.05310321938267748,Slight or No change,760.5785714285714,6.204146079113953,772.9868635867994,748.1702792703435
2019-04-25,AXISBANK,EQ,752.85,754.0,758.55,738.55,741.3,740.9,747.98,10282068,7690814958.5,134676,4787136,46.56,-1.5873015873015928,Negative,759.1071428571429,8.116812019641577,775.3407668964261,742.8735188178597
2019-04-26,AXISBANK,EQ,740.9,762.0,765.15,747.25,757.4,759.9,756.85,23294204,17630317108.15,237793,8979081,38.55,2.564448643541639,Positive,758.9464285714286,8.07409114400865,775.0946108594459,742.7982462834112
2019-04-30,AXISBANK,EQ,759.9,759.95,769.7,755.8,765.0,766.85,764.69,12434805,9508770904.25,163833,6203595,49.89,0.9145940255296914,Slight positive,759.2785714285714,8.310413168581166,775.8993977657337,742.657745091409
2019-05-02,AXISBANK,EQ,766.85,765.4,767.8,748.05,751.95,752.35,759.27,7033021,5339931628.35,118878,3653935,51.95,-1.8908521875203756,Negative,759.1178571428571,8.428765014513708,775.9753871718846,742.2603271138297
2019-05-03,AXISBANK,EQ,752.35,754.15,763.8,753.45,754.9,757.3,758.82,5970814,4530760324.75,139633,2636170,44.15,0.6579384594935789,Slight positive,758.6821428571428,8.347652989860206,775.3774488368632,741.9868368774224
2019-05-06,AXISBANK,EQ,757.3,746.0,753.4,744.1,748.0,747.45,748.59,5909936,4424131033.5,110405,3340102,56.52,-1.3006734451340152,Negative,757.725,8.834019687872438,775.3930393757449,740.0569606242551
2019-05-07,AXISBANK,EQ,747.45,751.85,755.5,740.0,744.85,741.85,748.48,5071941,3796225620.5,141094,2404026,47.4,-0.7492139942471109,Slight negative,756.9785714285715,9.724289855119423,776.4271511388104,737.5299917183327
2019-05-08,AXISBANK,EQ,741.85,741.9,744.75,733.35,735.1,735.5,737.58,6739894,4971211170.4,118950,3373685,50.06,-0.8559681876390113,Slight negative,754.9178571428572,11.013428990620396,776.944715124098,732.8909991616164
2019-05-09,AXISBANK,EQ,735.5,733.9,740.5,729.4,732.35,731.0,734.6,4193451,3080496796.45,75621,1409191,33.6,-0.611828687967364,Slight negative,752.6428571428571,12.445355283455848,777.5335677097688,727.7521465759454
2019-05-10,AXISBANK,EQ,731.0,734.4,738.5,729.5,732.55,735.05,735.71,3913815,2879427747.3,114875,1569735,40.11,0.5540355677154496,Slight positive,750.0678571428571,12.056096560881304,774.1800502646197,725.9556640210944
2019-05-13,AXISBANK,EQ,735.05,734.0,742.85,730.0,732.0,732.1,736.74,5891071,4340174009.2,142075,2615724,44.4,-0.4013332426365479,Slight or No change,747.2749999999999,11.288587667996666,769.8521753359933,724.6978246640065
